Id,title,profile,weights
3430,3D场景地编师,"['Max', 'Maya', '地编', '场景模型', '3D', '游戏场景设计', '高中', 'UE4', '移动开发']","{'Max': 0.4164671330059841, 'Maya': 0.4164671330059841, '地编': 0.4164671330059841, '场景模型': 0.4164671330059841, '3D': 0.3305808691988911, '游戏场景设计': 0.29921414161402576, '高中': 0.2756361184870198, 'UE4': 0.1632579291125449, '移动开发': 0.06913229092315601}"
3168,3D建模师,"['3dmax', 'Photoshop', 'unity3d', '游戏场景设计', 'U3D', '3D设计', 'Unity3D', 'MAYA', '3DMax', '移动开发']","{'3dmax': 0.4139827545718881, 'Photoshop': 0.4139827545718881, 'unity3d': 0.34105142777359765, '游戏场景设计': 0.32642081116134736, 'U3D': 0.31346768866008984, '3D设计': 0.29292519264831046, 'Unity3D': 0.2829206925445586, 'MAYA': 0.2693204812636364, '3DMax': 0.2395820619131958, '移动开发': 0.15083657716745452}"
3369,3D建模师待遇好,"['角色', '角色建模', '建模', '3D建模', 'ZBrush', '3DMax', 'UE4', '移动开发', '大专']","{'角色': 0.48819915741510383, '角色建模': 0.48819915741510383, '建模': 0.4194748727533273, '3D建模': 0.3441597041692906, 'ZBrush': 0.3381975244307237, '3DMax': 0.2574393121972317, 'UE4': 0.19137736718574128, '移动开发': 0.08103959113233467, '大专': 0.07122371483962234}"
3366,3D引擎高级开发工程师,"['UE4开发', 'U3D开发', 'UE4', '学历不限', '移动开发']","{'UE4开发': 0.6651931442236929, 'U3D开发': 0.5203108220622592, 'UE4': 0.42321516208722176, '学历不限': 0.2748937922664567, '移动开发': 0.17921232902773748}"
655,3D引擎（OpenGL）开发工程师,"['GL', 'OPEN', 'GPU', 'C++', 'C#', '后端开发', '本科']","{'GL': 0.5774334186936138, 'OPEN': 0.5774334186936138, 'GPU': 0.5261477377923885, 'C++': 0.17604355041644437, 'C#': 0.1419229505351681, '后端开发': 0.06258062281551761, '本科': 0.03549735319359036}"
3405,3D手绘角色,"['3D角色设计师', '3D渲染师', '游戏角色设计', '3D建模', 'UE4', '学历不限', '移动开发']","{'3D角色设计师': 0.5754932160308472, '3D渲染师': 0.4944804592517598, '游戏角色设计': 0.42215314001852505, '3D建模': 0.4056983138383483, 'UE4': 0.22559722777971183, '学历不限': 0.14653368552137008, '移动开发': 0.09553014219341899}"
3388,3D手绘角色设计师,"['3D渲染', '游戏角色设计', 'PhotoShop', '3DMax', 'UE4', '游戏', '移动开发', '大专']","{'3D渲染': 0.5176213067296519, '游戏角色设计': 0.5176213067296519, 'PhotoShop': 0.3867949360082034, '3DMax': 0.37210042859592174, 'UE4': 0.27661509714886184, '游戏': 0.2742866284219812, '移动开发': 0.11713388423939493, '大专': 0.10294610637287963}"
3372,3D模型动画师,"['3D设计', 'Premiere', 'MAYA', 'AE', '3DMax', 'UE4', '移动开发', '本科']","{'3D设计': 0.45940143604459094, 'Premiere': 0.45386627993478146, 'MAYA': 0.4223816146714363, 'AE': 0.41162777456634875, '3DMax': 0.375742155525663, 'UE4': 0.279322314262965, '移动开发': 0.11828026727966556, '本科': 0.04380323023929341}"
3391,3D次世代场景主美,"['UE4', '游戏场景设计', 'ZBrush', 'Unity', '3DMax', '移动开发', '本科']","{'UE4': 0.5129817258595837, '游戏场景设计': 0.47008861254433987, 'ZBrush': 0.45326454302073116, 'Unity': 0.42185054592999965, '3DMax': 0.3450294687847484, '移动开发': 0.10861218840384747, '本科': 0.04022280981322362}"
3360,3D次时代场景主美,"['3D场景', 'Q版', '欧美风', 'UE4', '移动开发', '大专']","{'3D场景': 0.5587980241056987, 'Q版': 0.5587980241056987, '欧美风': 0.5587980241056987, 'UE4': 0.21905259977950645, '移动开发': 0.09275879056992674, '大专': 0.08152343263470241}"
3214,3D游戏开发,"['3D项目开发', '微信小游戏', 'Laya', 'unity3d', '客户端', 'U3D', '移动开发', '大专']","{'3D项目开发': 0.4963798671219247, '微信小游戏': 0.4963798671219247, 'Laya': 0.4522930882018512, 'unity3d': 0.3726126313229907, '客户端': 0.34992675761424435, 'U3D': 0.17123813418530756, '移动开发': 0.08239756432778897, '大专': 0.07241720427215104}"
3269,3D特效,"['贴图', 'AE', '3DMax', 'U3D', '学历不限', '移动开发']","{'贴图': 0.7086163192516418, 'AE': 0.4492602006499764, '3DMax': 0.41009379496306264, 'U3D': 0.26828209302141337, '学历不限': 0.19801706610791922, '移动开发': 0.1290938558919575}"
3233,3D特效设计师,"['U3D引擎', '光影特效', '粒子特效', '3D特效', '技能特效', '3D渲染', 'U3D', 'AE', '游戏', '移动开发']","{'U3D引擎': 0.4350874216124405, '光影特效': 0.3964444301495717, '粒子特效': 0.3453611740643128, '3D特效': 0.32660282932612567, '技能特效': 0.32660282932612567, '3D渲染': 0.31915844722383396, 'U3D': 0.30018767165716015, 'AE': 0.25134434445943576, '游戏': 0.16912150501397719, '移动开发': 0.14444640560620126}"
3448,3D美宣,"['卡通类', '次世代项目经验', 'UE4', '学历不限', '移动开发']","{'卡通类': 0.6672515749058536, '次世代项目经验': 0.6672515749058536, 'UE4': 0.26156712422886097, '学历不限': 0.16989745442221238, '移动开发': 0.11076175366439465}"
3172,3D角色建模,"['骨骼绑定', '游戏动作设计', '3D建模', '3D设计', '3DMax', 'U3D', '学历不限', '移动开发']","{'骨骼绑定': 0.5873136339820412, '游戏动作设计': 0.41403120725582154, '3D建模': 0.41403120725582154, '3D设计': 0.378660801317889, '3DMax': 0.3097047909237453, 'U3D': 0.20260791689195257, '学历不限': 0.14954343326216463, '移动开发': 0.09749229600550263}"
3390,3D角色设计师,"['Painter', 'Substance', '3D建模', 'ZBrush', 'UE4', '游戏', '移动开发', '大专']","{'Painter': 0.5454335213884419, 'Substance': 0.4751524980428541, '3D建模': 0.42198695627291677, 'ZBrush': 0.414676506937476, 'UE4': 0.23465487591920547, '游戏': 0.23267961662996328, '移动开发': 0.0993656432907494, '大专': 0.08733003392180468}"
3273,3D设计组长,"['游戏角色设计', '游戏场景设计', '3D设计', '游戏设计', 'U3D', '移动开发', '大专']","{'游戏角色设计': 0.5183699173371487, '游戏场景设计': 0.5077049024032716, '3D设计': 0.4556068463155035, '游戏设计': 0.4267715070053814, 'U3D': 0.24377900678502362, '移动开发': 0.11730328929884451, '大专': 0.10309499233686388}"
3217,3d模型师,"['3dmax', 'Photoshop', 'Unity3D', 'U3D', '移动开发', '大专']","{'3dmax': 0.6120801862105146, 'Photoshop': 0.6120801862105146, 'Unity3D': 0.4183028115617077, 'U3D': 0.23173351924340807, '移动开发': 0.1115071572673206, '大专': 0.09800091363757804}"
94,8-12K .NET高级软件工程师,"['EF', 'Server', 'Redis', '.NET', 'Linux', 'SQL', 'C#', '后端开发', '本科']","{'EF': 0.6434115153184055, 'Server': 0.41327126758033716, 'Redis': 0.3751964795413716, '.NET': 0.3185625641817011, 'Linux': 0.2512936277997459, 'SQL': 0.2267304646481076, 'C#': 0.215580626867776, '后端开发': 0.09505981834137571, '本科': 0.05392039571305828}"
5945,ABAP开发工程师,"['ABAP', 'ERP', '运维开发', '运维开发工程师', '运维/技术支持', '本科']","{'ABAP': 0.6529396020850672, 'ERP': 0.4321439154782021, '运维开发': 0.42637165420142203, '运维开发工程师': 0.35790804497619555, '运维/技术支持': 0.2746259510867482, '本科': 0.04013904792994676}"
5702,ADAS视觉感知应用,"['Dlib', 'OpenCV', '算法', '硕士', '自然语言处理', '人工智能']","{'Dlib': 0.6367542566314319, 'OpenCV': 0.46709118608048417, '算法': 0.42747826830859803, '硕士': 0.2936904838684389, '自然语言处理': 0.2855826151462569, '人工智能': 0.16068802159124526}"
5496,AGV运动控制算法工程师,"['地图导航', '算法工程师', '计算机软件', '人工智能', '硕士', '学历不限']","{'地图导航': 0.6954952883027552, '算法工程师': 0.5055305168782974, '计算机软件': 0.3902222061148456, '人工智能': 0.2278151404995528, '硕士': 0.2081895656667769, '学历不限': 0.11493126996139737}"
1600,AI产品经理,"['产品总监', '博士', '智能硬件', 'Hadoop', '后端开发']","{'产品总监': 0.6431862938779397, '博士': 0.5804924064799448, '智能硬件': 0.41843105853169343, 'Hadoop': 0.26153958396911303, '后端开发': 0.07650132456365051}"
3548,AI人工智能SaaS软件电销管理—销售经理,"['客户管理', '软件销售', '团队管理', '销售管理', '电话销售', '人工智能', '大专']","{'客户管理': 0.4679541829588046, '软件销售': 0.4679541829588046, '团队管理': 0.4263920770489752, '销售管理': 0.4263920770489752, '电话销售': 0.37144996156408755, '人工智能': 0.2361810104035859, '大专': 0.06827016142661457}"
3560,AI对话交互设计师/内容编辑,"['人工智能', '交互体验设计', '机器人', '自然语言处理', '大专']","{'人工智能': 0.5760111901925904, '交互体验设计': 0.5466374746001459, '机器人': 0.4905443589406608, '自然语言处理': 0.34123842466025334, '大专': 0.11100067379333918}"
3572,AI应用开发工程师,"['机器视觉', 'c++', 'QT', '人工智能', '深度学习算法', '本科']","{'机器视觉': 0.6084878474413999, 'c++': 0.462443093604547, 'QT': 0.4409925358443087, '人工智能': 0.3574247533094875, '深度学习算法': 0.30293030664600623, '本科': 0.043534848801878585}"
3556,AI开发,"['人脸识别', '语音算法', '人工智能', '视觉图像算法', '深度学习算法', '本科']","{'人脸识别': 0.5728488323222131, '语音算法': 0.5286521664059912, '人工智能': 0.3851574121414926, '视觉图像算法': 0.36778313317201733, '深度学习算法': 0.32643473035001896, '本科': 0.046912726517247726}"
3571,AI性能优化工程师,"['OpenGL', '图形图像处理', '算法设计', '人工智能', '视觉图像算法', '本科']","{'OpenGL': 0.5265543442879838, '图形图像处理': 0.5056864101575927, '算法设计': 0.40633011776486416, '人工智能': 0.3958609460017302, '视觉图像算法': 0.37800383539670873, '本科': 0.04821643232927286}"
3717,AI技术经理（深度学习方向）,"['Caffe', 'TensorFlow', '人工智能', '自然语言处理', '深度学习算法', '本科']","{'Caffe': 0.6348810857187762, 'TensorFlow': 0.4960502215616447, '人工智能': 0.3729280977394487, '自然语言处理': 0.33139303216037963, '深度学习算法': 0.31606994747591893, '本科': 0.045423178441704605}"
4813,AI数据分析师,"['数据挖掘', '应届硕士', '数据', 'Python']","{'数据挖掘': 0.7452158719580627, '应届硕士': 0.6079237267412183, '数据': 0.2077774155741992, 'Python': 0.17863536106874067}"
3555,AI深度学习算法工程师,"['人工智能', '视觉图像算法', '深度学习算法', 'C++', 'Python', '本科']","{'人工智能': 0.5569821124168534, '视觉图像算法': 0.5318568979017474, '深度学习算法': 0.4720623307381298, 'C++': 0.3364478902462347, 'Python': 0.25740378443600775, '本科': 0.06784122203316637}"
3723,AI深度学习算法工程师（应届生）,"['人工智能', '视觉图像算法', '深度学习算法', '应届硕士', '机器学习算法', 'Python', '硕士', 'C++']","{'人工智能': 0.49622458498765354, '视觉图像算法': 0.47384011541935045, '深度学习算法': 0.4205681456131174, '应届硕士': 0.3902146974175631, '机器学习算法': 0.27134714546639926, 'Python': 0.229325292964551, '硕士': 0.22673818034047435, 'C++': 0.14987349771697775}"
3557,AI研发工程师,"['人工智能', '视觉图像算法', '硕士', '自然语言处理', '深度学习算法', 'Python']","{'人工智能': 0.48177767731614624, '视觉图像算法': 0.4600449013053822, '硕士': 0.44027400974516867, '自然语言处理': 0.4281194318174699, '深度学习算法': 0.40832387285222443, 'Python': 0.11132439860577957}"
1006,AI算法工程师,"['人工智能', '深度学习算法', '算法设计', '视觉图像算法', '搜索算法', '机器学习算法', 'TENSORFLOW', '密码算法', '自然语言处理', 'AI']","{'人工智能': 0.6213390306243516, '深度学习算法': 0.3510714191548802, '算法设计': 0.3188856643165753, '视觉图像算法': 0.2966553521254045, '搜索算法': 0.2528400308222843, '机器学习算法': 0.22650842303721858, 'TENSORFLOW': 0.20518033881399322, '密码算法': 0.18695691591715682, '自然语言处理': 0.184045688347905, 'AI': 0.16286686120481506}"
3658,AI讲师,"['STEAM', '学校', '五险一金', '培训师', 'AI', '教研', '人工智能', '本科']","{'STEAM': 0.4490733477011878, '学校': 0.4490733477011878, '五险一金': 0.3858568424846662, '培训师': 0.3858568424846662, 'AI': 0.3564628414866568, '教研': 0.3459716684267573, '人工智能': 0.22665166990231692, '本科': 0.027606499238027864}"
5451,APP开发工程师,"['IOS', '小程序', '移动端', 'Android', '移动开发', '大专']","{'IOS': 0.570384745586689, '小程序': 0.4805923928083068, '移动端': 0.4056538151057462, 'Android': 0.38043106898548784, '移动开发': 0.3356412668575111, '大专': 0.14749345070134895}"
5440,APP开发运维主管,"['WEB开发', '移动开发', '嵌入式技术', '前端开发', '本科']","{'WEB开发': 0.5708156449398324, '移动开发': 0.5149899097683381, '嵌入式技术': 0.5080348641716911, '前端开发': 0.38316310996483405, '本科': 0.06357279510018378}"
4052,APP测试,"['功能测试', 'APP测试', '软件测试', '性能测试', '测试', '大专']","{'功能测试': 0.6709514565933546, 'APP测试': 0.5154723192115486, '软件测试': 0.34570682750372733, '性能测试': 0.31376482515064663, '测试': 0.23152246626961567, '大专': 0.11201875981214136}"
4185,APP测试主管,"['功能测试', '软件测试', '自动化测试', '性能测试', '测试', '大专']","{'功能测试': 0.7283968707603901, '软件测试': 0.37530549919773587, '自动化测试': 0.3668688058399904, '性能测试': 0.3406286916117794, '测试': 0.25134491964256106, '大专': 0.12160956401809479}"
4177,APP测试工程师,"['功能测试', '移动端测试', '测试', '测试工程师', '软件测试', '自动化测试', 'ios测试', '性能测试', 'android测试', 'web端测试']","{'功能测试': 0.6546835261310656, '移动端测试': 0.4195463212862541, '测试': 0.30121194433458104, '测试工程师': 0.22848979513215714, '软件测试': 0.22488319893947842, '自动化测试': 0.2198279290465061, 'ios测试': 0.20537509470150642, '性能测试': 0.20410484254553163, 'android测试': 0.19823448471873806, 'web端测试': 0.14426959471016526}"
281,APP高级工程师（Android）,"['ZigBee', 'wifi', '蓝牙', 'Android', '移动开发', '本科']","{'ZigBee': 0.5613962524875271, 'wifi': 0.5613962524875271, '蓝牙': 0.5613962524875271, 'Android': 0.21125176520111816, '移动开发': 0.09319008866320216, '本科': 0.034511478572184305}"
3653,ARM嵌入式Linux软件工程师,"['QT', '人工智能', '嵌入式技术', '计算机软件', 'C++', 'Linux', '学历不限']","{'QT': 0.5439526047061605, '人工智能': 0.4408739598662794, '嵌入式技术': 0.4291301940296225, '计算机软件': 0.3775842309259186, 'C++': 0.2663121675808859, 'Linux': 0.2502622056024489, '学历不限': 0.22241807102562217}"
157,ASP.NET 软件工程师,"['.NET', '以内本科', 'HTML5', 'C#', '后端开发']","{'.NET': 0.7189671899076745, '以内本科': 0.48155216774600207, 'HTML5': 0.4248586592390613, 'C#': 0.24327308812289358, '后端开发': 0.10727075016110571}"
227,ASP.NET 高级工程师,"['ASP', '.NET', '后端开发', '本科']","{'ASP': 0.7054498834438644, '.NET': 0.6985573569050822, '后端开发': 0.10422557907738475, '本科': 0.05911945304895585}"
119,ASP.NET开发,"['系统架构', '数据库', '.NET', '后端开发', '大专']","{'系统架构': 0.6542348805359849, '数据库': 0.5766887773231695, '.NET': 0.3971909856675468, '后端开发': 0.23704544845924366, '大专': 0.15954795977627526}"
190,ASP.Net Core中级工程师,"['.NET', 'Core', 'ASP.NET', 'Redis', 'SQL', 'C#', '后端开发', '本科']","{'.NET': 0.5810288886207855, 'Core': 0.5294042190667906, 'ASP.NET': 0.41680245141414524, 'Redis': 0.3421619770080894, 'SQL': 0.20676778238108418, 'C#': 0.19659964183002904, '后端开发': 0.08669019340872691, '本科': 0.04917292726411141}"
92,ASP.Net Core高级工程师,"['.NET', 'Core', 'ASP.NET', 'Redis', 'SQL', 'C#', '后端开发', '本科']","{'.NET': 0.5810288886207855, 'Core': 0.5294042190667906, 'ASP.NET': 0.41680245141414524, 'Redis': 0.3421619770080894, 'SQL': 0.20676778238108418, 'C#': 0.19659964183002904, '后端开发': 0.08669019340872691, '本科': 0.04917292726411141}"
30,ASP.net开发工程师,"['ASP.NET', '.NET', 'C#', '大专', '后端开发']","{'ASP.NET': 0.7392302464130238, '.NET': 0.5152490431029793, 'C#': 0.348684133650449, '大专': 0.20697079382503042, '后端开发': 0.15375152621511437}"
248,Android,"['Android', 'AndroidStudio', '移动开发', 'Kotlin', 'Java', 'SDK', 'iOS', 'MVP', '大专', 'Git/SVN']","{'Android': 0.6814057160402394, 'AndroidStudio': 0.31117640037603245, '移动开发': 0.3005904307258615, 'Kotlin': 0.29063125004340346, 'Java': 0.21454741543189945, 'SDK': 0.19749646374229296, 'iOS': 0.175832577886261, 'MVP': 0.15675336922632238, '大专': 0.13904293615136976, 'Git/SVN': 0.09530623953899446}"
387,Android APP开发工程师,"['AndroidStudio', 'Android', 'MySQL', 'Java', '移动开发', '大专']","{'AndroidStudio': 0.7344880289451855, 'Android': 0.42325319478765583, 'MySQL': 0.3747592635192182, 'Java': 0.28133829501607716, '移动开发': 0.1867108788970084, '大专': 0.16409562548631626}"
434,Android BSP 开发工程师,"['BSP开发', 'Android', 'C++', 'Linux', 'Java', '移动开发', '本科']","{'BSP开发': 0.7381483307617619, 'Android': 0.5555261089212402, 'C++': 0.22504110201183558, 'Linux': 0.21147844295766938, 'Java': 0.1846303468532915, '移动开发': 0.1225304018070758, '本科': 0.04537720048415205}"
256,Android BSP 高级研发工程师,"['BSP', 'Kernel', '计算机软件', 'Android', 'C++', 'Linux', 'Java', '移动开发', '本科']","{'BSP': 0.6418139069898516, 'Kernel': 0.5848101691280578, '计算机软件': 0.27742792029239344, 'Android': 0.24151269300687891, 'C++': 0.19567138865770098, 'Linux': 0.18387876807730555, 'Java': 0.1605345691705532, '移动开发': 0.10653917733266186, '本科': 0.03945510288012169}"
